avg_backlog_drift,avg_lower_mf_loss,avg_lower_td_loss,avg_realized_delay,avg_remaining_tasks,avg_upper_mf_loss,avg_upper_td_loss,completion_rate,lower_q_max,lower_q_mean,lower_q_min,qos_rate,qos_success_rate,total_energy,total_reward,total_violations,upper_q_max,upper_q_mean,upper_q_min,zeta_lower,zeta_upper
65446576.0,0.023826025426387787,12.09375,0.0,16.399999618530273,0.017966145649552345,190.93638610839844,0.7849740932642487,0.0,0.0,0.0,3.806532663316583,0.7919498170412964,2250.0634765625,-47506532352.0,398.0,0.0,0.0,0.0,1.0,1.0
86499632.0,0.024144800379872322,11.678986549377441,0.0,17.709999084472656,0.019268281757831573,178.2279510498047,0.784527518172378,0.0,0.0,0.0,3.854591836734694,0.7940094587493431,2519.519287109375,-44380264448.0,392.0,0.0,0.0,0.0,1.0,1.0
59470320.0,0.024017881602048874,11.557190895080566,0.0,16.190000534057617,0.017494086176156998,187.2296600341797,0.7958868894601543,0.0,0.0,0.0,4.062992125984252,0.80248833592535,2156.937744140625,-57131880448.0,381.0,0.0,0.0,0.0,1.0,1.0
77387256.0,0.02338266186416149,11.763158798217773,0.0,17.799999237060547,0.01426321268081665,181.45790100097656,0.778811369509044,0.0,0.0,0.0,3.7027027027027026,0.7873563218390804,2519.77197265625,-43318268928.0,407.0,0.0,0.0,0.0,1.0,1.0
71570784.0,0.023606251925230026,11.61750602722168,0.0,17.860000610351562,0.01592518948018551,178.4720916748047,0.7605413846954711,0.0,0.0,0.0,3.335616438356164,0.7693522906793049,2152.986572265625,-62735845376.0,438.0,0.0,0.0,0.0,1.0,1.0
77580912.0,0.02313867397606373,12.773075103759766,0.0,19.719999313354492,0.01491067185997963,187.1057891845703,0.7984615384615384,0.0,0.0,0.0,4.14095744680851,0.8054837040869115,2381.3916015625,-35816462336.0,376.0,0.0,0.0,0.0,1.0,1.0
96575224.0,0.023303357884287834,11.944230079650879,0.0,19.15999984741211,0.017505815252661705,160.53370666503906,0.7501301405517959,0.0,0.0,0.0,3.092274678111588,0.7556371263765076,2051.38427734375,-78341285888.0,466.0,0.0,0.0,0.0,1.0,1.0
72876280.0,0.02359294332563877,11.771013259887695,0.0,17.270000457763672,0.016304945573210716,177.96751403808594,0.7662538699690402,0.0,0.0,0.0,3.4615384615384617,0.7758620689655172,2055.87939453125,-50461003776.0,429.0,0.0,0.0,0.0,1.0,1.0
52630396.0,0.02377946674823761,11.894085884094238,0.0,15.8100004196167,0.01720568910241127,196.00827026367188,0.7965926690758905,0.0,0.0,0.0,4.071240105540897,0.8028095733610822,2568.52197265625,-68477343744.0,379.0,0.0,0.0,0.0,1.0,1.0
70333224.0,0.02336970716714859,11.957551002502441,0.0,16.510000228881836,0.014607378281652927,170.12643432617188,0.7827676240208877,0.0,0.0,0.0,3.7758186397984885,0.7906118143459916,2300.41259765625,-61309329408.0,397.0,0.0,0.0,0.0,1.0,1.0
72514272.0,0.023854902014136314,12.086461067199707,0.0,17.93000030517578,0.014413244090974331,188.42190551757812,0.7898550724637681,0.0,0.0,0.0,3.9843342036553526,0.7993713986380304,2787.00927734375,-38392762368.0,383.0,0.0,0.0,0.0,1.0,1.0
68018040.0,0.023364100605249405,11.658734321594238,0.0,19.110000610351562,0.015608550980687141,177.54544067382812,0.7868177136972193,0.0,0.0,0.0,3.917948717948718,0.7966631908237748,2594.4658203125,-39607216128.0,390.0,0.0,0.0,0.0,1.0,1.0
81862264.0,0.023400887846946716,11.6974515914917,0.0,18.809999465942383,0.015792356804013252,171.5478515625,0.7777777777777778,0.0,0.0,0.0,3.6797066014669926,0.7863113897596656,2282.98291015625,-34194521088.0,409.0,0.0,0.0,0.0,1.0,1.0
86445976.0,0.023255331441760063,11.55129623413086,0.0,18.780000686645508,0.01638239249587059,207.24371337890625,0.7680412371134021,0.0,0.0,0.0,3.4976525821596245,0.7776617954070981,2122.8125,-44568690688.0,426.0,0.0,0.0,0.0,1.0,1.0
58311496.0,0.02353057824075222,11.861346244812012,0.0,16.610000610351562,0.015706410631537437,174.5393829345703,0.7671376242804814,0.0,0.0,0.0,3.417249417249417,0.7736147757255937,2282.698486328125,-60105824256.0,429.0,0.0,0.0,0.0,1.0,1.0
85946344.0,0.022912584245204926,11.897226333618164,0.0,17.399999618530273,0.015568584203720093,181.10427856445312,0.7784679089026915,0.0,0.0,0.0,3.6682926829268294,0.7857889237199582,2526.037841796875,-55816275968.0,410.0,0.0,0.0,0.0,1.0,1.0
56898796.0,0.022956352680921555,11.561631202697754,0.0,16.309999465942383,0.01259575504809618,205.69711303710938,0.795582948125321,0.0,0.0,0.0,4.108753315649867,0.8042575285565939,2276.388671875,-44252503040.0,377.0,0.0,0.0,0.0,1.0,1.0
81703704.0,0.023924289271235466,11.8681058883667,0.0,17.520000457763672,0.017250269651412964,152.27481079101562,0.7782969885773624,0.0,0.0,0.0,3.6207729468599035,0.7835859905906952,2867.505126953125,-52972531712.0,414.0,0.0,0.0,0.0,1.0,1.0
49823564.0,0.022630438208580017,11.747793197631836,0.0,16.010000228881836,0.012084899470210075,179.03880310058594,0.7777777777777778,0.0,0.0,0.0,3.7160493827160495,0.7879581151832461,2214.953369140625,-44132069376.0,405.0,0.0,0.0,0.0,1.0,1.0
79239008.0,0.022936023771762848,11.427752494812012,0.0,17.5,0.014498765580356121,186.69891357421875,0.7899073120494335,0.0,0.0,0.0,3.943444730077121,0.7977119084763391,2702.3974609375,-37544984576.0,389.0,0.0,0.0,0.0,1.0,1.0
60559144.0,0.023510314524173737,11.746304512023926,0.0,16.049999237060547,0.014607244171202183,160.96823120117188,0.7631441957313899,0.0,0.0,0.0,3.377880184331797,0.771578947368421,2815.69091796875,-57132562432.0,434.0,0.0,0.0,0.0,1.0,1.0
64339724.0,0.023442862555384636,11.438620567321777,0.0,17.18000030517578,0.013942940160632133,191.80715942382812,0.7824961160020715,0.0,0.0,0.0,3.7587064676616917,0.7898588604286461,2533.479736328125,-34796576768.0,402.0,0.0,0.0,0.0,1.0,1.0
102265824.0,0.023239485919475555,11.785782814025879,0.0,17.440000534057617,0.013699349015951157,192.5325927734375,0.7986680327868853,0.0,0.0,0.0,4.135278514588859,0.8052685950413223,2596.192138671875,-47788474368.0,377.0,0.0,0.0,0.0,1.0,1.0
37150232.0,0.023900296539068222,11.678349494934082,0.0,15.130000114440918,0.015256699174642563,179.51068115234375,0.8216494845360824,0.0,0.0,0.0,4.844984802431611,0.8289131565262611,2268.5654296875,-40302842880.0,329.0,0.0,0.0,0.0,1.0,1.0
62821920.0,0.02342875301837921,11.877226829528809,0.0,16.979999542236328,0.014083021320402622,152.15138244628906,0.7734577501296008,0.0,0.0,0.0,3.5271867612293146,0.77911227154047,2630.90185546875,-50417852416.0,423.0,0.0,0.0,0.0,1.0,1.0
46142520.0,0.023723289370536804,11.817177772521973,0.0,16.399999618530273,0.012507651001214981,162.47645568847656,0.8026929052304506,0.0,0.0,0.0,4.329608938547486,0.8123689727463312,2343.3291015625,-37208684544.0,358.0,0.0,0.0,0.0,1.0,1.0
48971120.0,0.022832071408629417,11.628806114196777,0.0,14.8100004196167,0.013790124095976353,180.43861389160156,0.809227579056506,0.0,0.0,0.0,4.372549019607843,0.8138686131386861,2158.794677734375,-41787116544.0,357.0,0.0,0.0,0.0,1.0,1.0
59897904.0,0.023390548303723335,11.771015167236328,0.0,16.399999618530273,0.017200857400894165,156.96446228027344,0.8024755028365137,0.0,0.0,0.0,4.182795698924731,0.8070539419087137,2067.750244140625,-27770252288.0,372.0,0.0,0.0,0.0,1.0,1.0
75622880.0,0.024307219311594963,11.574721336364746,0.0,20.31999969482422,0.01392644178122282,186.0975799560547,0.7643115007735947,0.0,0.0,0.0,3.375854214123007,0.77147319104633,2306.509521484375,-41356638208.0,439.0,0.0,0.0,0.0,1.0,1.0
47470860.0,0.022649750113487244,11.296932220458984,0.0,16.030000686645508,0.014116110280156136,166.71551513671875,0.8075530263838593,0.0,0.0,0.0,4.372549019607843,0.8138686131386861,2144.057373046875,-25209705472.0,357.0,0.0,0.0,0.0,1.0,1.0
103884152.0,0.02315736748278141,11.380646705627441,0.0,19.6200008392334,0.012981252744793892,167.05384826660156,0.7879098360655737,0.0,0.0,0.0,3.9335038363171355,0.7973043027475376,2311.61181640625,-33765809152.0,391.0,0.0,0.0,0.0,1.0,1.0
54720112.0,0.02336767688393593,11.185410499572754,0.0,16.739999771118164,0.01132264919579029,184.0729217529297,0.7990702479338843,0.0,0.0,0.0,4.158602150537634,0.8061490359562272,2386.723876953125,-28656592896.0,372.0,0.0,0.0,0.0,1.0,1.0
89362840.0,0.02329566888511181,11.263222694396973,0.0,19.239999771118164,0.01559739001095295,157.8938446044922,0.7794344473007712,0.0,0.0,0.0,3.653012048192771,0.7850854479544278,2251.087646484375,-32633886720.0,415.0,0.0,0.0,0.0,1.0,1.0
41594420.0,0.023250188678503036,10.99209976196289,0.0,16.209999084472656,0.012630833312869072,144.73709106445312,0.8143004115226338,0.0,0.0,0.0,4.669616519174041,0.823621227887617,2278.8896484375,-23000583680.0,339.0,0.0,0.0,0.0,1.0,1.0
